y,x,street_count,highway,junction,geometry
19.077031,72.9010216,1,,,POINT (72.9010216 19.077031)
19.1132998,72.8983031,1,,,POINT (72.8983031 19.1132998)
19.235364,72.8687555,1,,,POINT (72.8687555 19.235364)
19.2353502,72.8477853,3,,,POINT (72.8477853 19.2353502)
19.2321083,72.8468078,3,,,POINT (72.8468078 19.2321083)
19.2329627,72.852029,3,,,POINT (72.852029 19.2329627)
19.2336535,72.8521808,1,,,POINT (72.8521808 19.2336535)
19.2286695,72.8516616,3,,,POINT (72.8516616 19.2286695)
19.228019,72.8516349,1,,,POINT (72.8516349 19.228019)
19.1147836,72.8289109,1,,,POINT (72.8289109 19.1147836)
19.1154384,72.8289073,1,,,POINT (72.8289073 19.1154384)
19.0531105,72.892092,1,,,POINT (72.892092 19.0531105)
19.1722436,72.8683907,3,,,POINT (72.8683907 19.1722436)
19.1717485,72.8663969,1,,,POINT (72.8663969 19.1717485)
19.1875634,72.8518147,3,,,POINT (72.8518147 19.1875634)
19.1232602,72.887181,3,,,POINT (72.887181 19.1232602)
19.1229889,72.8870787,3,,,POINT (72.8870787 19.1229889)
19.2042438,72.8512905,3,,,POINT (72.8512905 19.2042438)
19.2041864,72.8516887,1,,,POINT (72.8516887 19.2041864)
19.1979969,72.8424352,4,,,POINT (72.8424352 19.1979969)
19.1980692,72.8432371,3,,,POINT (72.8432371 19.1980692)
19.1982036,72.8451268,3,,,POINT (72.8451268 19.1982036)
19.1979812,72.840051,3,,,POINT (72.840051 19.1979812)
19.1980482,72.8400443,4,,,POINT (72.8400443 19.1980482)
19.1549891,72.8860358,1,,,POINT (72.8860358 19.1549891)
19.0773732,72.8984515,1,,,POINT (72.8984515 19.0773732)
19.078694,72.9002147,3,,,POINT (72.9002147 19.078694)
19.1486696,72.8474196,3,,,POINT (72.8474196 19.1486696)
19.0826695,72.8961815,4,traffic_signals,,POINT (72.8961815 19.0826695)
19.0805746,72.8962084,4,,,POINT (72.8962084 19.0805746)
19.0805153,72.8962365,4,,,POINT (72.8962365 19.0805153)
19.080993,72.8961728,3,,,POINT (72.8961728 19.080993)
19.2194816,72.8286763,3,,,POINT (72.8286763 19.2194816)
19.2194847,72.8287327,4,,,POINT (72.8287327 19.2194847)
19.2194405,72.829788,4,,,POINT (72.829788 19.2194405)
19.2193868,72.8309834,4,,,POINT (72.8309834 19.2193868)
19.2193459,72.8318787,4,,,POINT (72.8318787 19.2193459)
19.2192781,72.8330476,4,,,POINT (72.8330476 19.2192781)
19.2192504,72.833664,4,,,POINT (72.833664 19.2192504)
19.219207,72.8338292,3,,,POINT (72.8338292 19.219207)
19.2384181,72.8483073,4,,,POINT (72.8483073 19.2384181)
19.2385446,72.8485973,3,,,POINT (72.8485973 19.2385446)
19.2373536,72.847486,1,,,POINT (72.847486 19.2373536)
19.2365268,72.846693,1,,,POINT (72.846693 19.2365268)
19.1260501,72.8272595,3,,,POINT (72.8272595 19.1260501)
19.1258639,72.8277791,1,,,POINT (72.8277791 19.1258639)
19.1258389,72.8272029,3,,,POINT (72.8272029 19.1258389)
19.1257335,72.8277624,1,,,POINT (72.8277624 19.1257335)
19.2350605,72.8476702,4,,,POINT (72.8476702 19.2350605)
19.237282,72.848125,3,,,POINT (72.848125 19.237282)
19.2354722,72.8477405,3,,,POINT (72.8477405 19.2354722)
19.2384096,72.8483825,3,,,POINT (72.8483825 19.2384096)
19.2351425,72.8476231,3,,,POINT (72.8476231 19.2351425)
19.2376024,72.850543,1,,,POINT (72.850543 19.2376024)
19.2375716,72.8513798,3,,,POINT (72.8513798 19.2375716)
19.1850972,72.845726,1,,,POINT (72.845726 19.1850972)
19.1852386,72.8467286,3,,,POINT (72.8467286 19.1852386)
19.0534192,72.8788604,3,,,POINT (72.8788604 19.0534192)
19.0525663,72.8789006,1,,,POINT (72.8789006 19.0525663)
19.0664423,72.8238628,3,,,POINT (72.8238628 19.0664423)
19.0668213,72.8235034,1,,,POINT (72.8235034 19.0668213)
19.0339426,72.8958679,3,,,POINT (72.8958679 19.0339426)
19.0332671,72.8951323,1,,,POINT (72.8951323 19.0332671)
19.032834,72.9020214,3,,,POINT (72.9020214 19.032834)
19.0483624,72.9179522,3,,,POINT (72.9179522 19.0483624)
19.0487805,72.9182005,1,,,POINT (72.9182005 19.0487805)
19.1856117,72.8522304,3,,,POINT (72.8522304 19.1856117)
19.0310553,72.8815525,1,,,POINT (72.8815525 19.0310553)
19.1418798,72.9377311,1,,,POINT (72.9377311 19.1418798)
19.1381643,72.9348276,1,,,POINT (72.9348276 19.1381643)
19.2134077,72.8517408,3,,,POINT (72.8517408 19.2134077)
19.2137668,72.8521539,3,,,POINT (72.8521539 19.2137668)
19.1489195,72.8321773,3,,,POINT (72.8321773 19.1489195)
19.1481322,72.8321463,1,,,POINT (72.8321463 19.1481322)
19.1350365,72.853804,1,,,POINT (72.853804 19.1350365)
19.0530289,72.8944363,4,,,POINT (72.8944363 19.0530289)
19.0526369,72.8952845,1,,,POINT (72.8952845 19.0526369)
19.2490303,72.8502253,3,,,POINT (72.8502253 19.2490303)
19.2489706,72.8505013,1,,,POINT (72.8505013 19.2489706)
19.1360023,72.8614011,3,,,POINT (72.8614011 19.1360023)
19.1354861,72.8624262,1,,,POINT (72.8624262 19.1354861)
19.1350548,72.854847,3,,,POINT (72.854847 19.1350548)
19.0465922,72.8890249,1,,,POINT (72.8890249 19.0465922)
19.1813657,72.8649232,3,,,POINT (72.8649232 19.1813657)
19.1812687,72.8654155,1,,,POINT (72.8654155 19.1812687)
19.0716171,72.8842355,1,,,POINT (72.8842355 19.0716171)
19.1628336,72.784279,3,,,POINT (72.784279 19.1628336)
19.1631904,72.7840337,1,,,POINT (72.7840337 19.1631904)
19.1995222,72.8203679,3,,,POINT (72.8203679 19.1995222)
19.0447359,72.8922426,1,,,POINT (72.8922426 19.0447359)
19.0556349,72.8935861,1,,,POINT (72.8935861 19.0556349)
19.0552514,72.8948201,3,,,POINT (72.8948201 19.0552514)
19.0696545,72.883693,1,,,POINT (72.883693 19.0696545)
19.0700226,72.8838157,3,,,POINT (72.8838157 19.0700226)
19.1803366,72.8634775,3,,,POINT (72.8634775 19.1803366)
19.1795566,72.8639492,1,,,POINT (72.8639492 19.1795566)
19.1782025,72.8763116,3,,,POINT (72.8763116 19.1782025)
19.1783925,72.8774434,1,,,POINT (72.8774434 19.1783925)
19.0306726,72.8886423,1,,,POINT (72.8886423 19.0306726)
19.0537316,72.8946297,3,,,POINT (72.8946297 19.0537316)
19.2412914,72.8649625,3,,,POINT (72.8649625 19.2412914)
19.2413746,72.8658753,1,,,POINT (72.8658753 19.2413746)
19.2379287,72.869856,1,,,POINT (72.869856 19.2379287)
19.1367983,72.8162509,1,,,POINT (72.8162509 19.1367983)
19.2413905,72.867908,3,,,POINT (72.867908 19.2413905)
19.242345,72.8679736,1,,,POINT (72.8679736 19.242345)
19.2388128,72.8686852,1,,,POINT (72.8686852 19.2388128)
19.1972135,72.8756715,3,,,POINT (72.8756715 19.1972135)
19.1970871,72.8756734,1,,,POINT (72.8756734 19.1970871)
19.1987985,72.8782753,1,,,POINT (72.8782753 19.1987985)
19.1981992,72.8786554,1,,,POINT (72.8786554 19.1981992)
19.2035475,72.8784032,3,,,POINT (72.8784032 19.2035475)
19.2036571,72.8798349,3,,,POINT (72.8798349 19.2036571)
19.2041531,72.8743791,3,,,POINT (72.8743791 19.2041531)
19.1801709,72.9494556,3,,,POINT (72.9494556 19.1801709)
19.1800291,72.9501986,1,,,POINT (72.9501986 19.1800291)
19.090883,72.8342356,3,,,POINT (72.8342356 19.090883)
19.0909923,72.8336309,1,,,POINT (72.8336309 19.0909923)
19.1957671,72.8329934,3,,,POINT (72.8329934 19.1957671)
19.196586,72.8332149,1,,,POINT (72.8332149 19.196586)
19.1978531,72.807482,3,,,POINT (72.807482 19.1978531)
19.1083957,72.861886,1,,,POINT (72.861886 19.1083957)
19.2294164,72.8386879,3,,,POINT (72.8386879 19.2294164)
19.2292658,72.8395432,1,,,POINT (72.8395432 19.2292658)
19.0439864,72.8938765,1,,,POINT (72.8938765 19.0439864)
19.1745863,72.9346709,1,,,POINT (72.9346709 19.1745863)
19.1738178,72.9354702,3,,,POINT (72.9354702 19.1738178)
19.0497257,72.8917614,3,,,POINT (72.8917614 19.0497257)
19.2349621,72.8417353,3,,,POINT (72.8417353 19.2349621)
19.2344012,72.8417523,1,,,POINT (72.8417523 19.2344012)
19.0521962,72.9320812,3,,,POINT (72.9320812 19.0521962)
19.050888,72.9324708,3,,,POINT (72.9324708 19.050888)
19.0517529,72.9322801,1,,,POINT (72.9322801 19.0517529)
19.0513649,72.9323248,4,,,POINT (72.9323248 19.0513649)
19.0518417,72.9326064,4,,,POINT (72.9326064 19.0518417)
19.054166,72.932533,3,,,POINT (72.932533 19.054166)
19.0537516,72.9331415,1,,,POINT (72.9331415 19.0537516)
19.0544086,72.9327278,3,,,POINT (72.9327278 19.0544086)
19.0540115,72.9333427,1,,,POINT (72.9333427 19.0540115)
19.2332034,72.8246441,3,,,POINT (72.8246441 19.2332034)
19.233833,72.8249534,1,,,POINT (72.8249534 19.233833)
19.1462856,72.9281635,1,,,POINT (72.9281635 19.1462856)
19.1310748,72.8753686,3,,,POINT (72.8753686 19.1310748)
19.1960232,72.8157109,3,,,POINT (72.8157109 19.1960232)
19.1959695,72.8166541,1,,,POINT (72.8166541 19.1959695)
19.1921388,72.8166737,3,,,POINT (72.8166737 19.1921388)
19.211553,72.8190447,3,,,POINT (72.8190447 19.211553)
19.2112658,72.8186848,1,,,POINT (72.8186848 19.2112658)
19.2030022,72.825423,1,,,POINT (72.825423 19.2030022)
19.1799765,72.8518741,1,,,POINT (72.8518741 19.1799765)
19.1221825,72.9386658,1,,,POINT (72.9386658 19.1221825)
19.1214356,72.9400448,3,,,POINT (72.9400448 19.1214356)
19.2557807,72.8613741,1,,,POINT (72.8613741 19.2557807)
19.1303961,72.8204025,1,,,POINT (72.8204025 19.1303961)
19.1303232,72.8207649,1,,,POINT (72.8207649 19.1303232)
19.0528212,72.914075,1,,,POINT (72.914075 19.0528212)
19.1466519,72.9484425,3,,,POINT (72.9484425 19.1466519)
19.1465546,72.9490412,1,,,POINT (72.9490412 19.1465546)
19.1547328,72.8375393,3,,,POINT (72.8375393 19.1547328)
19.2101563,72.8772955,3,,,POINT (72.8772955 19.2101563)
19.1454224,72.8474327,3,,,POINT (72.8474327 19.1454224)
19.1455535,72.8476336,3,,,POINT (72.8476336 19.1455535)
19.1453594,72.847482,1,,,POINT (72.847482 19.1453594)
19.1454908,72.84768,1,,,POINT (72.84768 19.1454908)
19.1449631,72.8481265,1,,,POINT (72.8481265 19.1449631)
19.1412212,72.8458269,1,,,POINT (72.8458269 19.1412212)
19.1959647,72.836605,1,,,POINT (72.836605 19.1959647)
19.1940714,72.840752,1,,,POINT (72.840752 19.1940714)
19.2349755,72.8551635,4,traffic_signals,,POINT (72.8551635 19.2349755)
19.1500735,72.9396447,1,,,POINT (72.9396447 19.1500735)
19.1605427,72.8454439,3,,,POINT (72.8454439 19.1605427)
19.1615425,72.845474,1,,,POINT (72.845474 19.1615425)
19.2288008,72.8450114,1,,,POINT (72.8450114 19.2288008)
19.0674145,72.8891542,3,,,POINT (72.8891542 19.0674145)
19.1352717,72.8651747,3,,,POINT (72.8651747 19.1352717)
19.1996287,72.8217592,3,,,POINT (72.8217592 19.1996287)
19.126145,72.8231969,1,,,POINT (72.8231969 19.126145)
19.2257707,72.8447229,4,,,POINT (72.8447229 19.2257707)
19.22602,72.8446354,3,,,POINT (72.8446354 19.22602)
19.2268342,72.8445803,3,,,POINT (72.8445803 19.2268342)
19.2259927,72.8445808,4,,,POINT (72.8445808 19.2259927)
19.2186188,72.842103,1,,,POINT (72.842103 19.2186188)
19.2231279,72.853879,3,,,POINT (72.853879 19.2231279)
19.224036,72.8407645,4,,,POINT (72.8407645 19.224036)
19.2239555,72.8407655,4,,,POINT (72.8407655 19.2239555)
19.2239493,72.8409614,4,,,POINT (72.8409614 19.2239493)
19.2239145,72.8419593,4,,,POINT (72.8419593 19.2239145)
19.2239088,72.842035,4,,,POINT (72.842035 19.2239088)
19.223919,72.8418821,3,,,POINT (72.8418821 19.223919)
19.2239227,72.8418038,3,,,POINT (72.8418038 19.2239227)
19.2239902,72.8418815,4,,,POINT (72.8418815 19.2239902)
19.2238975,72.8447172,4,,,POINT (72.8447172 19.2238975)
19.2238992,72.8447829,4,,,POINT (72.8447829 19.2238992)
19.2239621,72.8447828,4,,,POINT (72.8447828 19.2239621)
19.2238139,72.8462883,4,,,POINT (72.8462883 19.2238139)
19.2237145,72.8477669,4,,,POINT (72.8477669 19.2237145)
19.2235953,72.8502508,4,,,POINT (72.8502508 19.2235953)
19.2232724,72.8532738,4,,,POINT (72.8532738 19.2232724)
19.2231386,72.8537194,4,traffic_signals,,POINT (72.8537194 19.2231386)
19.2231228,72.8537845,4,traffic_signals,,POINT (72.8537845 19.2231228)
19.2286951,72.8496637,3,,,POINT (72.8496637 19.2286951)
19.2286444,72.8496647,4,,,POINT (72.8496647 19.2286444)
19.2236948,72.8496396,4,,,POINT (72.8496396 19.2236948)
19.2236252,72.8496394,3,,,POINT (72.8496394 19.2236252)
19.2271982,72.849657,3,,,POINT (72.849657 19.2271982)
19.2272235,72.8495728,4,,,POINT (72.8495728 19.2272235)
19.2252034,72.8496495,4,,,POINT (72.8496495 19.2252034)
19.2259143,72.8496463,4,,,POINT (72.8496463 19.2259143)
19.2236299,72.8495421,3,,,POINT (72.8495421 19.2236299)
19.2265209,72.8496466,3,,,POINT (72.8496466 19.2265209)
19.2227476,72.844782,3,,,POINT (72.844782 19.2227476)
19.2200622,72.8449291,3,,,POINT (72.8449291 19.2200622)
19.2183099,72.8447205,4,,,POINT (72.8447205 19.2183099)
19.2199385,72.8447669,3,,,POINT (72.8447669 19.2199385)
19.2190612,72.8447482,3,,,POINT (72.8447482 19.2190612)
19.2171148,72.8446969,3,,,POINT (72.8446969 19.2171148)
19.2171636,72.8446983,3,,,POINT (72.8446983 19.2171636)
19.2171125,72.8447823,4,,,POINT (72.8447823 19.2171125)
19.2171623,72.8447837,4,,,POINT (72.8447837 19.2171623)
19.2171903,72.8513503,4,traffic_signals,,POINT (72.8513503 19.2171903)
19.2172089,72.8512739,4,traffic_signals,,POINT (72.8512739 19.2172089)
19.2172596,72.8512956,4,traffic_signals,,POINT (72.8512956 19.2172596)
19.2172422,72.8513706,4,traffic_signals,,POINT (72.8513706 19.2172422)
19.2547825,72.8704915,1,,,POINT (72.8704915 19.2547825)
19.0517937,72.9305214,3,,,POINT (72.9305214 19.0517937)
19.0508379,72.9307272,1,,,POINT (72.9307272 19.0508379)
19.051084,72.9233042,1,,,POINT (72.9233042 19.051084)
19.1621996,72.9552994,3,,,POINT (72.9552994 19.1621996)
19.1626632,72.954765,3,,,POINT (72.954765 19.1626632)
19.1647187,72.9552664,1,,,POINT (72.9552664 19.1647187)
19.1665956,72.9408905,1,,,POINT (72.9408905 19.1665956)
19.1721977,72.9459151,1,,,POINT (72.9459151 19.1721977)
19.149438,72.8480077,4,,,POINT (72.8480077 19.149438)
19.1488044,72.8480063,4,,,POINT (72.8480063 19.1488044)
19.1464509,72.8480341,4,,,POINT (72.8480341 19.1464509)
19.1458481,72.8481082,3,,,POINT (72.8481082 19.1458481)
19.1495279,72.8480087,4,,,POINT (72.8480087 19.1495279)
19.1495304,72.8480875,4,,,POINT (72.8480875 19.1495304)
19.1591843,72.8351549,3,,,POINT (72.8351549 19.1591843)
19.1591754,72.8352638,4,,,POINT (72.8352638 19.1591754)
19.1591419,72.8365184,4,,,POINT (72.8365184 19.1591419)
19.1591405,72.8369278,4,,,POINT (72.8369278 19.1591405)
19.1591215,72.8379132,4,,,POINT (72.8379132 19.1591215)
19.1591234,72.8383487,4,,,POINT (72.8383487 19.1591234)
19.2383652,72.8441142,1,,,POINT (72.8441142 19.2383652)
19.1590021,72.843588,4,,,POINT (72.843588 19.1590021)
19.1565936,72.8435067,4,,,POINT (72.8435067 19.1565936)
19.1557692,72.8434911,4,,,POINT (72.8434911 19.1557692)
19.154941,72.8434802,4,,,POINT (72.8434802 19.154941)
19.153995,72.8434782,4,,,POINT (72.8434782 19.153995)
19.1537105,72.8434817,4,,,POINT (72.8434817 19.1537105)
19.1532164,72.8434723,4,,,POINT (72.8434723 19.1532164)
19.1522589,72.8434944,4,,,POINT (72.8434944 19.1522589)
19.151822,72.8443341,4,,,POINT (72.8443341 19.151822)
19.1517913,72.8443993,3,,,POINT (72.8443993 19.1517913)
19.1590023,72.842324,4,,,POINT (72.842324 19.1590023)
19.1589359,72.8435837,4,,,POINT (72.8435837 19.1589359)
19.1589333,72.8436631,4,,,POINT (72.8436631 19.1589333)
19.1589237,72.8446787,4,,,POINT (72.8446787 19.1589237)
19.158911,72.8459213,4,,,POINT (72.8459213 19.158911)
19.1589096,72.8459985,3,,,POINT (72.8459985 19.1589096)
19.1590797,72.8436331,3,,,POINT (72.8436331 19.1590797)
19.1463861,72.8481398,3,,,POINT (72.8481398 19.1463861)
19.1463855,72.8480401,4,,,POINT (72.8480401 19.1463855)
19.1463738,72.8470285,3,,,POINT (72.8470285 19.1463738)
19.1462944,72.8454408,4,,,POINT (72.8454408 19.1462944)
19.1462593,72.8448808,3,,,POINT (72.8448808 19.1462593)
19.2059858,72.8665403,3,,,POINT (72.8665403 19.2059858)
19.1166729,72.9036091,3,,,POINT (72.9036091 19.1166729)
19.11679,72.9037913,3,,,POINT (72.9037913 19.11679)
19.116917,72.9037048,1,,,POINT (72.9037048 19.116917)
19.1166821,72.9038703,3,,,POINT (72.9038703 19.1166821)
19.1183431,72.8990044,1,,,POINT (72.8990044 19.1183431)
19.1188989,72.8994846,3,,,POINT (72.8994846 19.1188989)
19.1212313,72.8961419,1,,,POINT (72.8961419 19.1212313)
19.138861,72.8761301,1,,,POINT (72.8761301 19.138861)
19.1595363,72.852712,3,,,POINT (72.852712 19.1595363)
19.1590008,72.8527324,1,,,POINT (72.8527324 19.1590008)
19.1018514,72.8625316,3,,,POINT (72.8625316 19.1018514)
19.1005277,72.8621495,3,,,POINT (72.8621495 19.1005277)
19.1574307,72.8533577,3,,,POINT (72.8533577 19.1574307)
19.1582983,72.8542551,3,,,POINT (72.8542551 19.1582983)
19.1219695,72.8450889,3,,,POINT (72.8450889 19.1219695)
19.1568821,72.8559854,3,,,POINT (72.8559854 19.1568821)
19.1571986,72.8560416,1,,,POINT (72.8560416 19.1571986)
19.1568831,72.8559596,3,,,POINT (72.8559596 19.1568831)
19.1564975,72.8559601,1,,,POINT (72.8559601 19.1564975)
19.1550257,72.8572472,3,,,POINT (72.8572472 19.1550257)
19.1550321,72.8579488,1,,,POINT (72.8579488 19.1550321)
19.1228165,72.8448678,3,,,POINT (72.8448678 19.1228165)
19.1237461,72.8450184,1,,,POINT (72.8450184 19.1237461)
19.1242852,72.8450987,3,,,POINT (72.8450987 19.1242852)
19.1223336,72.8491466,1,,,POINT (72.8491466 19.1223336)
19.126866,72.8505212,3,,,POINT (72.8505212 19.126866)
19.1272833,72.8497503,1,,,POINT (72.8497503 19.1272833)
19.1932993,72.8142285,1,,,POINT (72.8142285 19.1932993)
19.187017,72.8017137,1,,,POINT (72.8017137 19.187017)
19.0886856,72.8983319,1,,,POINT (72.8983319 19.0886856)
19.088657,72.8985632,3,,,POINT (72.8985632 19.088657)
19.0876621,72.8981548,3,,,POINT (72.8981548 19.0876621)
19.1259133,72.8435881,3,,,POINT (72.8435881 19.1259133)
19.1267088,72.8433205,1,,,POINT (72.8433205 19.1267088)
19.1268799,72.8435258,1,,,POINT (72.8435258 19.1268799)
19.1270976,72.8431271,3,,,POINT (72.8431271 19.1270976)
19.1270624,72.8434545,1,,,POINT (72.8434545 19.1270624)
19.1894287,72.8410828,1,,,POINT (72.8410828 19.1894287)
19.1898574,72.8410184,3,,,POINT (72.8410184 19.1898574)
19.0500629,72.9064753,3,,,POINT (72.9064753 19.0500629)
19.0493407,72.9077809,1,,,POINT (72.9077809 19.0493407)
19.0514211,72.9084681,3,,,POINT (72.9084681 19.0514211)
19.0482265,72.9093086,3,,,POINT (72.9093086 19.0482265)
19.0472069,72.9089425,1,,,POINT (72.9089425 19.0472069)
19.0949456,72.9016659,1,,,POINT (72.9016659 19.0949456)
19.0993104,72.903363,3,,,POINT (72.903363 19.0993104)
19.0996129,72.903387,1,,,POINT (72.903387 19.0996129)
19.0993393,72.9031761,3,,,POINT (72.9031761 19.0993393)
19.098677,72.9030967,3,,,POINT (72.9030967 19.098677)
19.0962491,72.8988778,3,,,POINT (72.8988778 19.0962491)
19.0956498,72.8985056,1,,,POINT (72.8985056 19.0956498)
19.0984803,72.8977716,3,,,POINT (72.8977716 19.0984803)
19.0984849,72.8974413,1,,,POINT (72.8974413 19.0984849)
19.0949732,72.9046648,3,,,POINT (72.9046648 19.0949732)
19.0965607,72.9052028,3,,,POINT (72.9052028 19.0965607)
19.0657981,72.8452689,3,,,POINT (72.8452689 19.0657981)
19.0662858,72.845329,1,,,POINT (72.845329 19.0662858)
19.1235102,72.8832648,3,,,POINT (72.8832648 19.1235102)
19.0643036,72.8495178,3,,,POINT (72.8495178 19.0643036)
19.0646539,72.8502625,3,,,POINT (72.8502625 19.0646539)
19.1120245,72.8377709,1,,,POINT (72.8377709 19.1120245)
19.0911969,72.9022626,3,,,POINT (72.9022626 19.0911969)
19.0914751,72.9027341,1,,,POINT (72.9027341 19.0914751)
19.0902661,72.8991687,3,,,POINT (72.8991687 19.0902661)
19.0937055,72.9028196,3,,,POINT (72.9028196 19.0937055)
19.0941995,72.9025533,1,,,POINT (72.9025533 19.0941995)
19.0611611,72.8624755,3,,,POINT (72.8624755 19.0611611)
19.115826,72.8562544,3,,,POINT (72.8562544 19.115826)
19.1701105,72.9602918,3,,,POINT (72.9602918 19.1701105)
19.1698109,72.961107,1,,,POINT (72.961107 19.1698109)
19.081414,72.8457246,3,,,POINT (72.8457246 19.081414)
19.081123,72.8457087,3,,,POINT (72.8457087 19.081123)
19.0811015,72.8459754,3,,,POINT (72.8459754 19.0811015)
19.0811019,72.8459642,3,,,POINT (72.8459642 19.0811019)
19.161363,72.855632,3,,,POINT (72.855632 19.161363)
19.1627002,72.8555813,1,,,POINT (72.8555813 19.1627002)
19.1661833,72.8522313,3,,,POINT (72.8522313 19.1661833)
19.165313,72.8522958,1,,,POINT (72.8522958 19.165313)
19.1250384,72.9296246,3,,,POINT (72.9296246 19.1250384)
19.1265708,72.9271806,3,,,POINT (72.9271806 19.1265708)
19.1269804,72.9272427,3,,,POINT (72.9272427 19.1269804)
19.1269306,72.9275402,3,,,POINT (72.9275402 19.1269306)
19.1603347,72.8525382,1,,,POINT (72.8525382 19.1603347)
19.162629,72.8567679,1,,,POINT (72.8567679 19.162629)
19.16232,72.8528072,3,,,POINT (72.8528072 19.16232)
19.1617352,72.852098,1,,,POINT (72.852098 19.1617352)
19.1694757,72.8690197,3,,,POINT (72.8690197 19.1694757)
19.1697986,72.8691078,1,,,POINT (72.8691078 19.1697986)
19.1709839,72.8661327,1,,,POINT (72.8661327 19.1709839)
19.1687289,72.8669696,3,,,POINT (72.8669696 19.1687289)
19.1642565,72.9449178,3,,,POINT (72.9449178 19.1642565)
19.1623159,72.94812,3,,,POINT (72.94812 19.1623159)
19.1617824,72.9480833,1,,,POINT (72.9480833 19.1617824)
19.1130671,72.850329,1,,,POINT (72.850329 19.1130671)
19.121155,72.8452019,3,,,POINT (72.8452019 19.121155)
19.1180969,72.8481175,3,,,POINT (72.8481175 19.1180969)
19.1174018,72.8486378,1,,,POINT (72.8486378 19.1174018)
19.1696978,72.8511159,3,,,POINT (72.8511159 19.1696978)
19.1697008,72.8517229,1,,,POINT (72.8517229 19.1697008)
19.2493578,72.869761,1,,,POINT (72.869761 19.2493578)
19.2468837,72.8744626,1,,,POINT (72.8744626 19.2468837)
19.2424751,72.8626905,3,,,POINT (72.8626905 19.2424751)
19.2424903,72.862873,1,,,POINT (72.862873 19.2424903)
19.242075,72.8639302,3,,,POINT (72.8639302 19.242075)
19.2344141,72.8667622,1,,,POINT (72.8667622 19.2344141)
19.1683299,72.852638,1,,,POINT (72.852638 19.1683299)
19.1181562,72.8471585,1,,,POINT (72.8471585 19.1181562)
19.1698625,72.8580681,1,,,POINT (72.8580681 19.1698625)
19.1706071,72.8568731,3,,,POINT (72.8568731 19.1706071)
19.1704849,72.8581717,1,,,POINT (72.8581717 19.1704849)
19.1683592,72.8520663,3,,,POINT (72.8520663 19.1683592)
19.1658603,72.8551592,3,,,POINT (72.8551592 19.1658603)
19.1655543,72.8556148,1,,,POINT (72.8556148 19.1655543)
19.2240843,72.8675614,3,,,POINT (72.8675614 19.2240843)
19.2240586,72.8681408,1,,,POINT (72.8681408 19.2240586)
19.1810692,72.8735399,3,,,POINT (72.8735399 19.1810692)
19.1307245,72.8628668,3,,,POINT (72.8628668 19.1307245)
19.1308927,72.8624835,1,,,POINT (72.8624835 19.1308927)
19.1258657,72.8668293,3,,,POINT (72.8668293 19.1258657)
19.0685449,72.864569,3,,,POINT (72.864569 19.0685449)
19.1313389,72.9269094,3,,,POINT (72.9269094 19.1313389)
19.1311161,72.9276036,3,,,POINT (72.9276036 19.1311161)
19.1304686,72.9281299,1,,,POINT (72.9281299 19.1304686)
19.1307746,72.9280915,3,,,POINT (72.9280915 19.1307746)
19.1299048,72.9277672,1,,,POINT (72.9277672 19.1299048)
19.130299,72.9270439,3,,,POINT (72.9270439 19.130299)
19.1310436,72.9267451,3,,,POINT (72.9267451 19.1310436)
19.1307741,72.9273694,3,,,POINT (72.9273694 19.1307741)
19.131169,72.9283665,3,,,POINT (72.9283665 19.131169)
19.1307047,72.929427,1,,,POINT (72.929427 19.1307047)
19.1302003,72.9347886,3,,,POINT (72.9347886 19.1302003)
19.1312946,72.9344332,1,,,POINT (72.9344332 19.1312946)
19.1266618,72.8198158,3,,,POINT (72.8198158 19.1266618)
19.1277856,72.8191647,3,,,POINT (72.8191647 19.1277856)
19.2094912,72.8690494,3,,,POINT (72.8690494 19.2094912)
19.2094623,72.8691681,4,,,POINT (72.8691681 19.2094623)
19.2094953,72.8692276,1,,,POINT (72.8692276 19.2094953)
19.2094491,72.8692141,1,,,POINT (72.8692141 19.2094491)
19.1602676,72.8324834,1,,,POINT (72.8324834 19.1602676)
19.1609203,72.8315551,3,,,POINT (72.8315551 19.1609203)
19.1605167,72.831759,1,,,POINT (72.831759 19.1605167)
19.1605183,72.8315868,4,,,POINT (72.8315868 19.1605183)
19.1657288,72.8321502,3,,,POINT (72.8321502 19.1657288)
19.1634156,72.8319616,3,,,POINT (72.8319616 19.1634156)
19.1644966,72.8320498,4,,,POINT (72.8320498 19.1644966)
19.1635001,72.8318738,4,,,POINT (72.8318738 19.1635001)
19.1635035,72.8319688,4,,,POINT (72.8319688 19.1635035)
19.1635193,72.8333116,4,,,POINT (72.8333116 19.1635193)
19.1216163,72.855042,3,,,POINT (72.855042 19.1216163)
19.1252958,72.8522797,3,,,POINT (72.8522797 19.1252958)
19.1247893,72.8522948,1,,,POINT (72.8522948 19.1247893)
19.1258546,72.8537167,3,,,POINT (72.8537167 19.1258546)
19.1272197,72.8534541,1,,,POINT (72.8534541 19.1272197)
19.1259338,72.8539256,3,,,POINT (72.8539256 19.1259338)
19.1254667,72.8540446,1,,,POINT (72.8540446 19.1254667)
19.1260909,72.8543519,3,,,POINT (72.8543519 19.1260909)
19.1254497,72.8544292,1,,,POINT (72.8544292 19.1254497)
19.1223476,72.8570291,1,,,POINT (72.8570291 19.1223476)
19.1225799,72.8583997,1,,,POINT (72.8583997 19.1225799)
